taxonNo,family,taxon,mainsubject,subject,subpart,category,value,mod,posit,phase,presence,start,end
41388,Annonaceae,Uvariastrum ,seed,seed,aril,presence,,,,,Absent,1001,1016
41390,Annonaceae,Uvariodendron ,plant,plant,,subject,plant,,,,,0,59
41390,Annonaceae,Uvariodendron ,plant,plant,indumentum,presence,,of simple hairs,,,Present,6,59
41390,Annonaceae,Uvariodendron ,plant,plant,indumentum,life-form,shrub,of simple hairs,,,Present,6,59
41390,Annonaceae,Uvariodendron ,plant,plant,indumentum,life-form,tree,of simple hairs,,,Present,6,59
41390,Annonaceae,Uvariodendron ,flower,flower,,subject,flower,,,,,61,179
41390,Annonaceae,Uvariodendron ,flower,flower,,position,axillary,extra,on; leafy; shoot,,,107,131
41390,Annonaceae,Uvariodendron ,flower,flower,,reproduction,hermaphrodite,,,,,69,83
41390,Annonaceae,Uvariodendron ,flower,flower,,arrangement,solitary,,,,,84,106
41390,Annonaceae,Uvariodendron ,flower,flower,,arrangement,fascicled,,,,,84,106
41390,Annonaceae,Uvariodendron ,flower,flower,,architecture,solitary,,,,,84,106
41390,Annonaceae,Uvariodendron ,flower,flower,,architecture,fascicled,,,,,84,106
41390,Annonaceae,Uvariodendron ,flower,flower,wood,presence,,old,,,Present,147,160
41390,Annonaceae,Uvariodendron ,flower,flower,,architecture,sessile,,,,,161,179
41390,Annonaceae,Uvariodendron ,flower,flower,,architecture,stalked,,,,,161,179
41390,Annonaceae,Uvariodendron ,flower,bracteole,,subject,bracteole,,,,,181,254
41390,Annonaceae,Uvariodendron ,flower,bracteole,,prep,forming; an involucre,,,,,197,223
41390,Annonaceae,Uvariodendron ,flower,bracteole,,,case,,,,,231,235
41390,Annonaceae,Uvariodendron ,flower,bracteole,,count,2–6,,,,,192,196
41390,Annonaceae,Uvariodendron ,flower,bracteole,flower,presence,,sessile,,,Present,239,254
41390,Annonaceae,Uvariodendron ,sepal,sepal,,subject,sepal,,,,,256,350
41390,Annonaceae,Uvariodendron ,sepal,sepal,,fusion,free,,,,,275,289
41390,Annonaceae,Uvariodendron ,sepal,sepal,,fusion,united,,,,,275,289
41390,Annonaceae,Uvariodendron ,sepal,sepal,,count,3,,,,,263,265
41390,Annonaceae,Uvariodendron ,sepal,sepal,,dehiscence,valvate,,,,,266,274
41390,Annonaceae,Uvariodendron ,sepal,sepal,,arrangement,valvate,,,,,266,274
41390,Annonaceae,Uvariodendron ,sepal,sepal,,aestivation,valvate,,,,,266,274
41390,Annonaceae,Uvariodendron ,sepal,sepal,base,presence,,,,,Present,293,302
41390,Annonaceae,Uvariodendron ,sepal,sepal,petal,presence,,not enclosing,,in bud,Present,311,350
41390,Annonaceae,Uvariodendron ,sepal,sepal,petal,presence,,in bud,,,Present,311,350
41390,Annonaceae,Uvariodendron ,sepal,sepal,petal,life-stage,in_bud,not enclosing,,,Present,311,350
41390,Annonaceae,Uvariodendron ,petal,petal,,subject,petal,,,,,352,608
41390,Annonaceae,Uvariodendron ,petal,petal,whorls,presence,,2; count,,,Present,365,373
41390,Annonaceae,Uvariodendron ,petal,petal,,count,6,,,,,359,361
41390,Annonaceae,Uvariodendron ,petal,petal,,count,3,,,,,377,379
41390,Annonaceae,Uvariodendron ,petal,petal,,dehiscence,valvate,,outer,,,384,398
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,valvate,,outer,,,384,398
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,valvate,,outer,,,384,398
41390,Annonaceae,Uvariodendron ,petal,petal,,orientation,spreading,,,at length,,403,423
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,valvate,,above; inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,imbricate,somewhat,above; inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,valvate,,inner; above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,imbricate,somewhat,inner; above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,valvate,,inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,imbricate,somewhat,inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,aestivation,imbricate,somewhat,above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,valvate,,above; inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,imbricate,somewhat,above; inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,valvate,,inner; above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,imbricate,somewhat,inner; above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,valvate,,inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,imbricate,somewhat,inner,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,imbricate,somewhat,above,,,428,470
41390,Annonaceae,Uvariodendron ,petal,petal,,architecture,open,,below,,,471,482
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,connivent,,after; have opened; flower; at; long; apex,often remaining,,483,548
41390,Annonaceae,Uvariodendron ,petal,petal,,arrangement,connivent,,after; opened; have; flower; at; long; apex,often remaining,,483,548
41390,Annonaceae,Uvariodendron ,petal,petal,,fusion,free,,,,,549,554
41390,Annonaceae,Uvariodendron ,petal,petal,,thickness,thick,mostly; very,,,,555,584
41390,Annonaceae,Uvariodendron ,petal,petal,,shape,fleshy,mostly; very,,,,555,584
41390,Annonaceae,Uvariodendron ,petal,petal,,texture,fleshy,mostly; very,,,,555,584
41390,Annonaceae,Uvariodendron ,petal,petal,,texture,brittle,often,,,,585,599
41390,Annonaceae,Uvariodendron ,petal,petal,,comparison,subequal,,,,,600,608
41390,Annonaceae,Uvariodendron ,stamen,stamen,,subject,stamen,,,,,610,639
41390,Annonaceae,Uvariodendron ,stamen,stamen,,shape,linear,,,,,633,639
41390,Annonaceae,Uvariodendron ,stamen,stamen,,arrangement,linear,,,,,633,639
41390,Annonaceae,Uvariodendron ,stamen,stamen,,position,lateral,anther-cells,,,,641,661
41390,Annonaceae,Uvariodendron ,stamen,stamen,,dehiscence,extrorse,,,,,665,673
41390,Annonaceae,Uvariodendron ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,675,708
41390,Annonaceae,Uvariodendron ,stamen,connective-prolongation,,shape,capitate,,,,,700,708
41390,Annonaceae,Uvariodendron ,stamen,connective-prolongation,,architecture,capitate,,,,,700,708
41390,Annonaceae,Uvariodendron ,carpel,carpel,,subject,carpel,,,,,710,815
41390,Annonaceae,Uvariodendron ,carpel,carpel,,count,numerous,,,,,744,752
41390,Annonaceae,Uvariodendron ,carpel,carpel,ovule,presence,,mostly biseriate,,,Present,753,776
41390,Annonaceae,Uvariodendron ,carpel,carpel,species,presence,,,,,Present,787,794
41390,Annonaceae,Uvariodendron ,carpel,carpel,,count,numerous,,,,,718,727
41390,Annonaceae,Uvariodendron ,carpel,carpel,,shape,cylindric,,,,,728,738
41390,Annonaceae,Uvariodendron ,carpel,carpel,row,presence,,1; count,,,Present,810,815
41390,Annonaceae,Uvariodendron ,carpel,style,,subject,style,,,,,817,942
41390,Annonaceae,Uvariodendron ,carpel,style,,size,short,very,,,,823,833
41390,Annonaceae,Uvariodendron ,carpel,style,,development,developed,more,,,,837,852
41390,Annonaceae,Uvariodendron ,carpel,style,,structure,lamina,plicate or involute,,,,853,896
41390,Annonaceae,Uvariodendron ,carpel,style,surface,presence,,stigmatic,,,Present,897,942
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,subject,monocarp,,,,,944,1109
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,dehiscence,indehiscent,,,,,954,966
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,shape,ovoid,,,,,967,973
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,shape,ellipsoid,,,,,974,1017
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,shape,cylindric,broadly to narrowly,,,,974,1017
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,shape,straight,,,,,1018,1027
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,course,straight,,,,,1018,1027
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,architecture,subsessile,,,,,1028,1060
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,architecture,stipitate,shortly,,,,1028,1060
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,,many-seeded,,,,,1061,1073
41390,Annonaceae,Uvariodendron ,monocarp,monocarp,,size,constricted,often,between; seed,,,1074,1109
41390,Annonaceae,Uvariodendron ,seed,seed,,subject,seed,,,,,1111,1140
41390,Annonaceae,Uvariodendron ,seed,seed,,orientation,horizontal,±,,,,1117,1130
41390,Annonaceae,Uvariodendron ,seed,seed,,shape,ellipsoid,,,,,1131,1140
41433,Annonaceae,Uvariopsis ,plant,plant,,subject,plant,,,,,0,56
41433,Annonaceae,Uvariopsis ,plant,plant,,life-form,tree,,,,,6,25
41433,Annonaceae,Uvariopsis ,plant,plant,,life-form,shrub,,,,,6,25
41433,Annonaceae,Uvariopsis ,plant,plant,indumentum,presence,,of simple hairs,,,Present,26,56
41433,Annonaceae,Uvariopsis ,flower,flower,,subject,flower,,,,,58,220
41433,Annonaceae,Uvariopsis ,flower,flower,,reproduction,unisexual,,,,,66,75
41433,Annonaceae,Uvariopsis ,flower,flower,,presence,present,,at; most a few; stamen,,,80,109
41433,Annonaceae,Uvariopsis ,flower,flower,flower,presence,,♀,,,Present,113,122
41433,Annonaceae,Uvariopsis ,flower,flower,,architecture,solitary,,,,,160,168
41433,Annonaceae,Uvariopsis ,flower,flower,,habit,solitary,,,,,160,168
41433,Annonaceae,Uvariopsis ,flower,flower,,arrangement,solitary,,,,,160,168
41433,Annonaceae,Uvariopsis ,flower,flower,,reproduction,monoecious,,,,,125,149
41433,Annonaceae,Uvariopsis ,flower,flower,,reproduction,dioecious,,,,,125,149
41433,Annonaceae,Uvariopsis ,flower,flower,,position,axillary,extra,,,,150,159
41433,Annonaceae,Uvariopsis ,flower,flower,grouping,structure-infl,fascicle,,,,,172,185
41433,Annonaceae,Uvariopsis ,flower,flower,wood,presence,,old,,,Present,195,208
41433,Annonaceae,Uvariopsis ,flower,flower,,architecture,pedicellate,,,,,209,220
41433,Annonaceae,Uvariopsis ,flower,bracteole,,subject,bracteole,,,,,222,276
41433,Annonaceae,Uvariopsis ,flower,bracteole,,position,basal,,,,,240,245
41433,Annonaceae,Uvariopsis ,flower,bracteole,,count,2,,,,,233,235
41433,Annonaceae,Uvariopsis ,flower,bracteole,,position,median,,,,,256,263
41433,Annonaceae,Uvariopsis ,flower,bracteole,,duration,persistent,±,,,,264,276
41433,Annonaceae,Uvariopsis ,sepal,sepal,,subject,sepal,,,,,278,356
41433,Annonaceae,Uvariopsis ,sepal,sepal,,fusion,connate,,,,,288,295
41433,Annonaceae,Uvariopsis ,sepal,sepal,,size,shorter,much,,,,321,333
41433,Annonaceae,Uvariopsis ,sepal,sepal,,compar,shorter,much,,,,321,333
41433,Annonaceae,Uvariopsis ,sepal,sepal,,count,2,,,,,285,287
41433,Annonaceae,Uvariopsis ,sepal,sepal,,prep,to_form; a bilobed calyx,,,,,296,320
41433,Annonaceae,Uvariopsis ,sepal,sepal,petal,presence,,,,in bud,Present,339,356
41433,Annonaceae,Uvariopsis ,sepal,sepal,petal,presence,,in bud,,,Present,339,356
41433,Annonaceae,Uvariopsis ,sepal,sepal,petal,life-stage,in_bud,,,,Present,339,356
41433,Annonaceae,Uvariopsis ,petal,petal,,subject,petal,,,,,358,493
41433,Annonaceae,Uvariopsis ,petal,petal,,,those,,,,,452,457
41433,Annonaceae,Uvariopsis ,petal,petal,,count,4,,,,,365,367
41433,Annonaceae,Uvariopsis ,petal,petal,,dehiscence,valvate,,,,,368,376
41433,Annonaceae,Uvariopsis ,petal,petal,,arrangement,valvate,,,,,368,376
41433,Annonaceae,Uvariopsis ,petal,petal,,aestivation,valvate,,,,,368,376
41433,Annonaceae,Uvariopsis ,petal,petal,whorl,presence,,,,,Present,384,390
41433,Annonaceae,Uvariopsis ,petal,petal,,orientation,spreading,,,eventually,,391,412
41433,Annonaceae,Uvariopsis ,petal,petal,,fusion,free,,,,,413,437
41433,Annonaceae,Uvariopsis ,petal,petal,,fusion,joined,somewhat,,,,413,437
41433,Annonaceae,Uvariopsis ,petal,petal,,thickness,thick,rather,,,,438,451
41433,Annonaceae,Uvariopsis ,petal,petal,flower,presence,,mostly larger; female,,,Present,461,493
41433,Annonaceae,Uvariopsis ,petal,petal,flower,presence,larger,mostly,,,Present,461,493
41433,Annonaceae,Uvariopsis ,stamen,stamen,,subject,stamen,,,,,495,535
41433,Annonaceae,Uvariopsis ,stamen,stamen,,count,numerous,,,,,503,512
41433,Annonaceae,Uvariopsis ,stamen,stamen,,shape,oblong TO oblong-ovoid,,,,,513,535
41433,Annonaceae,Uvariopsis ,stamen,filament,,subject,filament,,,,,537,567
41433,Annonaceae,Uvariopsis ,stamen,filament,,presence,Absent,,,,Absent,547,553
41433,Annonaceae,Uvariopsis ,stamen,filament,,presence,absent,,,,,547,553
41433,Annonaceae,Uvariopsis ,stamen,filament,,size,short,very,,,,557,567
41433,Annonaceae,Uvariopsis ,stamen,filament,,dehiscence,extrorse,anther-cells,,,,569,590
41433,Annonaceae,Uvariopsis ,stamen,connective,,subject,connective,,,,,592,628
41433,Annonaceae,Uvariopsis ,stamen,connective,,,prolonged,scarcely,,,,610,628
41433,Annonaceae,Uvariopsis ,carpel,carpel,,subject,carpel,,,,,630,714
41433,Annonaceae,Uvariopsis ,carpel,carpel,,count,several TO numerous,,,,,678,697
41433,Annonaceae,Uvariopsis ,carpel,carpel,,count,numerous,,,,,638,647
41433,Annonaceae,Uvariopsis ,carpel,carpel,,shape,obovoid,,,,,648,672
41433,Annonaceae,Uvariopsis ,carpel,carpel,,shape,subcylindric,,,,,648,672
41433,Annonaceae,Uvariopsis ,carpel,carpel,ovule,presence,,numerous biseriate,,,Present,689,714
41433,Annonaceae,Uvariopsis ,carpel,stigma,,subject,stigma,,,,,716,788
41433,Annonaceae,Uvariopsis ,carpel,stigma,,position,sessile,,,,,723,731
41433,Annonaceae,Uvariopsis ,carpel,stigma,,architecture,sessile,,,,,723,731
41433,Annonaceae,Uvariopsis ,carpel,stigma,,shape,cylindric,,,,,732,742
41433,Annonaceae,Uvariopsis ,carpel,stigma,,shape,obconic,depressed,,,,743,761
41433,Annonaceae,Uvariopsis ,carpel,stigma,,shape,lunate,,,,,762,788
41433,Annonaceae,Uvariopsis ,carpel,stigma,,shape,horseshoe-shaped,,,,,762,788
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,subject,monocarp,,,,,790,937
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,size,constricted,often; somewhat,,,,873,899
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,dehiscence,indehiscent,,,,,800,812
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,shape,cylindric,,,,,813,823
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,shape,ellipsoid,,,,,824,845
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,shape,obovoid,,,,,824,845
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,architecture,stipitate,,,,,846,856
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,,several-seeded,,,,,857,872
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,,sieeds,,,,,912,919
41433,Annonaceae,Uvariopsis ,monocarp,monocarp,,texture,succulent,usually,,,,920,937
41433,Annonaceae,Uvariopsis ,seed,seed,,subject,seed,,,,,939,972
41433,Annonaceae,Uvariopsis ,seed,seed,,orientation,horizontal,,,,,945,956
41433,Annonaceae,Uvariopsis ,seed,seed,aril,presence,,,,,Absent,957,972
41437,Annonaceae,Xylopia ,plant,plant,,subject,plant,,,,,0,126
41437,Annonaceae,Xylopia ,plant,plant,,pubescence,glabrous,,,,,59,89
41437,Annonaceae,Xylopia ,plant,plant,,pubescence,indumentum,,,,,59,89
41437,Annonaceae,Xylopia ,plant,plant,,pubescence,simple,,,,,93,99
41437,Annonaceae,Xylopia ,plant,plant,,architecture,simple,,,,,93,99
41437,Annonaceae,Xylopia ,plant,plant,,life-form,tree,,,,,6,36
41437,Annonaceae,Xylopia ,plant,plant,,life-form,shrub,,,,,6,36
41437,Annonaceae,Xylopia ,plant,plant,,life-form,subshrub,,,,,6,36
41437,Annonaceae,Xylopia ,plant,plant,,habit,climbing,only; rarely,,,,37,58
41437,Annonaceae,Xylopia ,plant,plant,indumentum,presence,glabrous,,,,Present,59,89
41437,Annonaceae,Xylopia ,plant,plant,hair,presence,,2-branched,,,Present,110,126
41437,Annonaceae,Xylopia ,flower,flower,,subject,flower,,,,,128,214
41437,Annonaceae,Xylopia ,flower,flower,,arrangement,fasciculate,,,,,161,172
41437,Annonaceae,Xylopia ,flower,flower,,architecture,fasciculate,,,,,161,172
41437,Annonaceae,Xylopia ,flower,flower,,reproduction,hermaphrodite,,,,,136,150
41437,Annonaceae,Xylopia ,flower,flower,,architecture,solitary,,,,,151,160
41437,Annonaceae,Xylopia ,flower,flower,,habit,solitary,,,,,151,160
41437,Annonaceae,Xylopia ,flower,flower,,arrangement,solitary,,,,,151,160
41437,Annonaceae,Xylopia ,flower,flower,grouping,structure-infl,cyme,,,,,176,185
41437,Annonaceae,Xylopia ,flower,flower,,position,axillary,extra,,,,186,195
41437,Annonaceae,Xylopia ,flower,flower,,architecture,sessile,,,,,196,214
41437,Annonaceae,Xylopia ,flower,flower,,architecture,stalked,,,,,196,214
41437,Annonaceae,Xylopia ,flower,bud,,subject,bud,,,,,216,284
41437,Annonaceae,Xylopia ,flower,bud,,shape,ovoid,,,,,221,227
41437,Annonaceae,Xylopia ,flower,bud,,shape,subglobose,,,,,228,284
41437,Annonaceae,Xylopia ,flower,bud,,shape,conical,more; usually; narrowly,,,,228,284
41437,Annonaceae,Xylopia ,flower,bud,,shape,-angled,3,,,,228,284
41437,Annonaceae,Xylopia ,flower,bracteole,,subject,bracteole,,,,,286,325
41437,Annonaceae,Xylopia ,flower,bracteole,,count,1–5,,,,,297,301
41437,Annonaceae,Xylopia ,flower,bracteole,,duration,deciduous,,,,,302,325
41437,Annonaceae,Xylopia ,flower,bracteole,,duration,persistent,,,,,302,325
41437,Annonaceae,Xylopia ,sepal,sepal,,subject,sepal,,,,,327,398
41437,Annonaceae,Xylopia ,sepal,sepal,,size,smaller,very; much,,,,356,373
41437,Annonaceae,Xylopia ,sepal,sepal,,compar,smaller,very; much,,,,356,373
41437,Annonaceae,Xylopia ,sepal,sepal,,count,3,,,,,334,336
41437,Annonaceae,Xylopia ,sepal,sepal,,dehiscence,valvate,,,,,337,345
41437,Annonaceae,Xylopia ,sepal,sepal,,arrangement,valvate,,,,,337,345
41437,Annonaceae,Xylopia ,sepal,sepal,,aestivation,valvate,,,,,337,345
41437,Annonaceae,Xylopia ,sepal,sepal,,fusion,united,±,,,,346,355
41437,Annonaceae,Xylopia ,sepal,sepal,petal,presence,,external,,,Present,379,398
41437,Annonaceae,Xylopia ,petal,petal,,subject,petal,,,,,400,627
41437,Annonaceae,Xylopia ,petal,petal,,count,6,,,,,407,408
41437,Annonaceae,Xylopia ,petal,petal,whorls,presence,,2; count,,,Present,412,420
41437,Annonaceae,Xylopia ,petal,petal,,comparison,subequal,,,,,441,449
41437,Annonaceae,Xylopia ,petal,petal,,size,enlarged,,,,,511,533
41437,Annonaceae,Xylopia ,petal,petal,,shape-margin,concave,±,,,,511,533
41437,Annonaceae,Xylopia ,petal,petal,,shape,concave,±,,,,511,533
41437,Annonaceae,Xylopia ,petal,petal,,count,3,,,,,424,426
41437,Annonaceae,Xylopia ,petal,petal,,dehiscence,valvate,,,,,432,440
41437,Annonaceae,Xylopia ,petal,petal,,arrangement,valvate,,,,,432,440
41437,Annonaceae,Xylopia ,petal,petal,,aestivation,valvate,,,,,432,440
41437,Annonaceae,Xylopia ,petal,petal,,,larger,outer,,,,453,475
41437,Annonaceae,Xylopia ,petal,petal,,fusion,free,,,,,476,481
41437,Annonaceae,Xylopia ,petal,petal,,thickness,thick,,,,,482,488
41437,Annonaceae,Xylopia ,petal,petal,,shape,flattened,,,,,489,510
41437,Annonaceae,Xylopia ,petal,petal,,shape,angular,,,,,489,510
41437,Annonaceae,Xylopia ,petal,petal,base,presence,,,,,Present,537,546
41437,Annonaceae,Xylopia ,petal,petal,part,prep,covering; the stamens,fleshy,inner,,Present,551,627
41437,Annonaceae,Xylopia ,petal,petal,gynoecium,presence,covering; the stamens,fleshy,inner,,Present,551,627
41437,Annonaceae,Xylopia ,petal,petal,part,presence,,covering; the stamens; the stamens; prep; fleshy,inner,,Present,551,627
41437,Annonaceae,Xylopia ,petal,petal,gynoecium,presence,,covering; the stamens; the stamens; prep; fleshy,inner,,Present,551,627
41437,Annonaceae,Xylopia ,stamen,stamen,,subject,stamen,,,,,629,711
41437,Annonaceae,Xylopia ,stamen,stamen,,count,numerous,,,,,637,646
41437,Annonaceae,Xylopia ,stamen,stamen,,shape,linear,,,,,647,654
41437,Annonaceae,Xylopia ,stamen,stamen,,arrangement,linear,,,,,647,654
41437,Annonaceae,Xylopia ,stamen,stamen,,shape,flattened,often,,,,680,711
41437,Annonaceae,Xylopia ,stamen,stamen,,position,staminodial,often,,,,680,711
41437,Annonaceae,Xylopia ,stamen,filament,,subject,filament,,,,,713,799
41437,Annonaceae,Xylopia ,stamen,filament,,fusion,united,sometimes; partly,,,,736,759
41437,Annonaceae,Xylopia ,stamen,filament,,architecture,articulated,,,,,723,735
41437,Annonaceae,Xylopia ,stamen,filament,base,presence,,,,,Present,763,785
41437,Annonaceae,Xylopia ,stamen,filament,gynoecium,presence,,,,,Present,786,799
41437,Annonaceae,Xylopia ,stamen,filament,,,anther-cells,,,,,801,813
41437,Annonaceae,Xylopia ,stamen,filament,,architecture,septate,"extrorse,transversely",,,,814,843
41437,Annonaceae,Xylopia ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,845,877
41437,Annonaceae,Xylopia ,stamen,connective-prolongation,,shape,capitate,,,,,869,877
41437,Annonaceae,Xylopia ,stamen,connective-prolongation,,architecture,capitate,,,,,869,877
41437,Annonaceae,Xylopia ,carpel,carpel,,subject,carpel,,,,,879,982
41437,Annonaceae,Xylopia ,carpel,carpel,,count,few,,,,,887,890
41437,Annonaceae,Xylopia ,carpel,carpel,,count,1,,,,,957,958
41437,Annonaceae,Xylopia ,carpel,carpel,,,–many,,,,,958,963
41437,Annonaceae,Xylopia ,carpel,carpel,,architecture,solitary,rarely,,,,902,918
41437,Annonaceae,Xylopia ,carpel,carpel,,habit,solitary,rarely,,,,902,918
41437,Annonaceae,Xylopia ,carpel,carpel,,arrangement,solitary,rarely,,,,902,918
41437,Annonaceae,Xylopia ,carpel,carpel,,fusion,free,,,,,919,924
41437,Annonaceae,Xylopia ,carpel,carpel,,shape,oblong,linear,,,,925,951
